,Point,EndPointFrequency,StartPointFrequency,Latitude,Longitude,PointCounts,TotPct,StartPct,EndPct
2501,"(54.51884, -1.50868)",8,6,54.51884,-1.50868,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2502,"(53.60907, -0.66419)",8,4,53.60907,-0.66419,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2503,"(60.27789, 25.01575)",8,4,60.27789,25.01575,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2504,"(59.43447, 17.94936)",8,4,59.43447,17.94936,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2505,"(59.5706, 17.88345)",8,6,59.5706,17.88345,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2506,"(52.56038, -2.04554)",8,4,52.56038,-2.04554,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2507,"(53.58032833315784, -1.454612188090194)",8,6,53.58032833315784,-1.454612188090194,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2508,"(51.39952, 4.62627)",8,9,51.39952,4.62627,17,0.0076721379540664585,0.007033008252063015,0.008545821627338083
2509,"(50.9784, 6.09881)",8,1,50.9784,6.09881,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2510,"(46.13688, 11.09683)",8,3,46.13688,11.09683,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2511,"(53.48331, -1.10444)",8,3,53.48331,-1.10444,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2512,"(55.61075, 12.4691)",8,1,55.61075,12.4691,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2513,"(53.83565, -2.23213)",8,2,53.83565,-2.23213,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2514,"(62.33555, 27.86698)",8,4,62.33555,27.86698,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2515,"(55.88143, -3.62546)",8,6,55.88143,-3.62546,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2516,"(60.37528, 25.11137)",8,1,60.37528,25.11137,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2517,"(51.57076, -0.04324)",8,2,51.57076,-0.04324,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2518,"(53.49695, -2.28275)",8,2,53.49695,-2.28275,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2519,"(54.96496, -1.696)",8,1,54.96496,-1.696,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2520,"(50.72941, 1.58596)",8,10,50.72941,1.58596,18,0.008123440186658603,0.007814453613403351,0.008545821627338083
2521,"(51.88686, 0.20185)",8,8,51.88686,0.20185,16,0.007220835721474314,0.006251562890722681,0.008545821627338083
2522,"(52.56561, 0.09264)",8,2,52.56561,0.09264,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2523,"(52.33811, -0.20801)",8,25,52.33811,-0.20801,33,0.014892973675540773,0.019536134033508377,0.008545821627338083
2524,"(51.66246, 5.9931)",8,46,51.66246,5.9931,54,0.02437032055997581,0.035946486621655414,0.008545821627338083
2525,"(53.52464, -2.14176)",8,3,53.52464,-2.14176,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2526,"(53.39712, -6.34461)",8,2,53.39712,-6.34461,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2527,"(51.48186, 0.26319)",8,1,51.48186,0.26319,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2528,"(59.38763, 16.49388)",8,5,59.38763,16.49388,13,0.00586692902369788,0.003907226806701676,0.008545821627338083
2529,"(60.29929, 24.94159)",8,2,60.29929,24.94159,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2530,"(57.49381, 14.12592)",8,4,57.49381,14.12592,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2531,"(53.55607, -2.80318)",8,3,53.55607,-2.80318,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2532,"(52.75396, -0.91593)",8,6,52.75396,-0.91593,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2533,"(59.23826, 17.83451)",8,6,59.23826,17.83451,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2534,"(51.87916, 5.82469)",8,2,51.87916,5.82469,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2535,"(58.68338, 17.0884)",8,120,58.68338,17.0884,128,0.057766685771794515,0.0937734433608402,0.008545821627338083
2536,"(55.61913, 12.31787)",8,4,55.61913,12.31787,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2537,"(52.88534, -2.14148)",8,11,52.88534,-2.14148,19,0.008574742419250748,0.008595898974743686,0.008545821627338083
2538,"(57.6976, 14.47326)",8,2,57.6976,14.47326,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2539,"(53.78819, -2.98894)",8,6,53.78819,-2.98894,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2540,"(52.93645, -1.16425)",8,6,52.93645,-1.16425,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2541,"(57.69089, -4.26938)",8,4,57.69089,-4.26938,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2542,"(54.59735, -5.92903)",8,3,54.59735,-5.92903,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2543,"(50.99566, -1.75737)",8,2,50.99566,-1.75737,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2544,"(52.16411, 5.60496)",8,4,52.16411,5.60496,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2545,"(51.43234, -1.07002)",8,1,51.43234,-1.07002,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2546,"(51.65803, 4.84106)",8,4,51.65803,4.84106,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2547,"(57.69803, 11.82619)",8,9,57.69803,11.82619,17,0.0076721379540664585,0.007033008252063015,0.008545821627338083
2548,"(53.7895, -2.65756)",8,1,53.7895,-2.65756,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2549,"(53.39197, -6.1248)",8,1,53.39197,-6.1248,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2550,"(60.1692, -1.13862)",8,6,60.1692,-1.13862,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2551,"(52.21213, -0.85912)",8,21,52.21213,-0.85912,29,0.013087764745172197,0.016410352588147038,0.008545821627338083
2552,"(53.26497, -1.32449)",8,1,53.26497,-1.32449,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2553,"(60.87852, 26.79102)",8,17,60.87852,26.79102,25,0.011282555814803617,0.013284571142785695,0.008545821627338083
2554,"(60.52975, 27.16041)",8,3,60.52975,27.16041,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2555,"(50.0288, 15.82653)",8,2,50.0288,15.82653,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2556,"(53.43896, -2.99452)",8,4,53.43896,-2.99452,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2557,"(53.31668, -6.30127)",8,2,53.31668,-6.30127,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2558,"(52.6763, -2.00396)",8,6,52.6763,-2.00396,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2559,"(53.40459, -1.38711)",8,6,53.40459,-1.38711,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2560,"(53.55596, -2.5331)",8,9,53.55596,-2.5331,17,0.0076721379540664585,0.007033008252063015,0.008545821627338083
2561,"(50.75257, -1.92868)",8,1,50.75257,-1.92868,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2562,"(59.37083, 18.06781)",8,3,59.37083,18.06781,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2563,"(60.57812, 15.65162)",8,1,60.57812,15.65162,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2564,"(60.87858, 26.79098)",8,28,60.87858,26.79098,36,0.016246880373317205,0.02188047011752938,0.008545821627338083
2565,"(51.12667, 0.86146)",8,7,51.12667,0.86146,15,0.0067695334888821694,0.005470117529382345,0.008545821627338083
2566,"(51.50393, 0.15517)",8,2,51.50393,0.15517,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2567,"(51.46333, -3.1502)",8,3,51.46333,-3.1502,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2568,"(50.74701460825005, 6.245582976875119)",8,1,50.74701460825005,6.245582976875119,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2569,"(52.61195, 0.02076)",8,5,52.61195,0.02076,13,0.00586692902369788,0.003907226806701676,0.008545821627338083
2570,"(57.49126, -1.81501)",8,37,57.49126,-1.81501,45,0.02030860046664651,0.028913478369592398,0.008545821627338083
2571,"(56.02088, 12.77245)",8,13,56.02088,12.77245,21,0.009477346884435037,0.010158789697424356,0.008545821627338083
2572,"(51.21421, 6.69869)",8,19,51.21421,6.69869,27,0.012185160279987905,0.014847461865466366,0.008545821627338083
2573,"(50.93128, 1.80794)",8,26,50.93128,1.80794,34,0.015344275908132917,0.02031757939484871,0.008545821627338083
2574,"(53.50982, 8.5882)",8,2,53.50982,8.5882,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2575,"(51.90692, 5.46315)",8,1,51.90692,5.46315,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2576,"(58.5982, 16.14775)",8,1,58.5982,16.14775,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2577,"(51.14733, 6.43872)",8,8,51.14733,6.43872,16,0.007220835721474314,0.006251562890722681,0.008545821627338083
2578,"(60.17001, 11.15121)",8,3,60.17001,11.15121,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2579,"(52.46042, -1.84789)",8,11,52.46042,-1.84789,19,0.008574742419250748,0.008595898974743686,0.008545821627338083
2580,"(52.78503, -1.22493)",8,1,52.78503,-1.22493,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2581,"(51.11036, -0.86781)",8,4,51.11036,-0.86781,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2582,"(53.78818, -1.50692)",8,3,53.78818,-1.50692,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2583,"(53.53061, -2.15844)",8,2,53.53061,-2.15844,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2584,"(56.21842, 15.64942)",8,1,56.21842,15.64942,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2585,"(53.64284, 10.28804)",8,1,53.64284,10.28804,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2586,"(53.78218, 9.4288)",8,18,53.78218,9.4288,26,0.01173385804739576,0.01406601650412603,0.008545821627338083
2587,"(53.58147, -0.06673)",8,9,53.58147,-0.06673,17,0.0076721379540664585,0.007033008252063015,0.008545821627338083
2588,"(54.81689, -1.44434)",8,1,54.81689,-1.44434,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2589,"(57.51432, 12.06968)",8,5,57.51432,12.06968,13,0.00586692902369788,0.003907226806701676,0.008545821627338083
2590,"(51.68386, -0.02381)",8,3,51.68386,-0.02381,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2591,"(55.429, 11.79572)",8,10,55.429,11.79572,18,0.008123440186658603,0.007814453613403351,0.008545821627338083
2592,"(53.24404, -1.89496)",8,2,53.24404,-1.89496,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2593,"(53.72447, -2.64503)",8,6,53.72447,-2.64503,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2594,"(57.50933, -1.78317)",8,3,57.50933,-1.78317,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2595,"(51.53729, -0.27337)",8,2,51.53729,-0.27337,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2596,"(53.62256, -1.8788)",8,1,53.62256,-1.8788,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2597,"(53.69855, -2.70962)",8,3,53.69855,-2.70962,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2598,"(57.70422, 11.8201)",8,1,57.70422,11.8201,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2599,"(53.40501, -6.23839)",8,4,53.40501,-6.23839,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2600,"(53.03768, 0.12005)",8,3,53.03768,0.12005,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2601,"(52.70262, -1.33553)",8,3,52.70262,-1.33553,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2602,"(59.09409, 18.13392)",8,5,59.09409,18.13392,13,0.00586692902369788,0.003907226806701676,0.008545821627338083
2603,"(55.93754, -3.39637)",8,1,55.93754,-3.39637,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2604,"(53.73133, -0.36695)",8,3,53.73133,-0.36695,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2605,"(54.2468, -6.98004)",8,4,54.2468,-6.98004,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2606,"(53.58187, -2.52199)",8,4,53.58187,-2.52199,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2607,"(60.29044, 24.99558)",8,6,60.29044,24.99558,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2608,"(55.75696, 37.61502)",8,6,55.75696,37.61502,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2609,"(53.46918, -2.18252)",8,5,53.46918,-2.18252,13,0.00586692902369788,0.003907226806701676,0.008545821627338083
2610,"(53.58293, -0.13037)",8,13,53.58293,-0.13037,21,0.009477346884435037,0.010158789697424356,0.008545821627338083
2611,"(54.66922, -5.9741)",8,1,54.66922,-5.9741,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2612,"(55.01253, -1.49568)",8,2,55.01253,-1.49568,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2613,"(50.85363, 3.18465)",8,84,50.85363,3.18465,92,0.04151980539847731,0.06564141035258815,0.008545821627338083
2614,"(53.39814, -1.44305)",8,10,53.39814,-1.44305,18,0.008123440186658603,0.007814453613403351,0.008545821627338083
2615,"(51.56072, 0.71649)",8,3,51.56072,0.71649,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2616,"(57.74096, 12.12297)",8,2,57.74096,12.12297,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2617,"(51.0446, 0.18417)",8,7,51.0446,0.18417,15,0.0067695334888821694,0.005470117529382345,0.008545821627338083
2618,"(53.46666, -3.02572)",8,4,53.46666,-3.02572,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2619,"(61.44837, 23.8937)",8,11,61.44837,23.8937,19,0.008574742419250748,0.008595898974743686,0.008545821627338083
2620,"(59.34025, 17.03372)",8,1,59.34025,17.03372,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2621,"(52.70871, -1.78885)",8,1,52.70871,-1.78885,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2622,"(52.45915, -1.82838)",8,2,52.45915,-1.82838,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2623,"(58.5949, 16.11855)",8,45,58.5949,16.11855,53,0.023919018327383666,0.035165041260315076,0.008545821627338083
2624,"(59.96543, 11.07129)",8,2,59.96543,11.07129,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2625,"(53.47653, -2.32189)",8,7,53.47653,-2.32189,15,0.0067695334888821694,0.005470117529382345,0.008545821627338083
2626,"(59.41941, 10.69962)",8,1,59.41941,10.69962,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2627,"(61.08992, 24.13624)",8,3,61.08992,24.13624,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2628,"(52.04781, -0.36489)",8,1,52.04781,-0.36489,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2629,"(55.81094, -4.35013)",8,4,55.81094,-4.35013,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2630,"(52.17797, 1.0075)",8,1,52.17797,1.0075,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2631,"(51.11399, 3.78782)",8,7,51.11399,3.78782,15,0.0067695334888821694,0.005470117529382345,0.008545821627338083
2632,"(57.76204, 12.97475)",8,4,57.76204,12.97475,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2633,"(52.70417, -1.3307)",8,2,52.70417,-1.3307,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2634,"(56.1622, 9.35285)",8,22,56.1622,9.35285,30,0.013539066977764339,0.017191797949487372,0.008545821627338083
2635,"(51.50194, 0.03148)",8,5,51.50194,0.03148,13,0.00586692902369788,0.003907226806701676,0.008545821627338083
2636,"(51.61592, -1.25297)",8,1,51.61592,-1.25297,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2637,"(51.56877, -1.75356)",8,3,51.56877,-1.75356,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2638,"(52.57754, -0.20601)",8,1,52.57754,-0.20601,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2639,"(52.58317, -1.99167)",8,4,52.58317,-1.99167,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2640,"(51.49659, 0.1437)",8,3,51.49659,0.1437,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2641,"(52.15096, -0.47646)",8,3,52.15096,-0.47646,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2642,"(48.85082, -0.5713)",8,5,48.85082,-0.5713,13,0.00586692902369788,0.003907226806701676,0.008545821627338083
2643,"(50.93388, -1.50699)",8,3,50.93388,-1.50699,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2644,"(60.97523, 25.63015)",8,5,60.97523,25.63015,13,0.00586692902369788,0.003907226806701676,0.008545821627338083
2645,"(57.16026, 14.07525)",8,6,57.16026,14.07525,14,0.006318231256290025,0.0046886721680420105,0.008545821627338083
2646,"(53.19128, -2.4296)",8,1,53.19128,-2.4296,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2647,"(59.11862, 11.32774)",8,8,59.11862,11.32774,16,0.007220835721474314,0.006251562890722681,0.008545821627338083
2648,"(51.7295, -1.04306)",8,2,51.7295,-1.04306,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2649,"(53.23004, -3.01251)",8,11,53.23004,-3.01251,19,0.008574742419250748,0.008595898974743686,0.008545821627338083
2650,"(51.24382, 0.69971)",8,8,51.24382,0.69971,16,0.007220835721474314,0.006251562890722681,0.008545821627338083
2651,"(54.21907, 15.78415)",8,3,54.21907,15.78415,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2652,"(51.44492, 0.34014)",8,4,51.44492,0.34014,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2653,"(53.5477, -2.80524)",8,2,53.5477,-2.80524,10,0.004513022325921446,0.0015628907226806702,0.008545821627338083
2654,"(53.29689, -6.35979)",8,1,53.29689,-6.35979,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2655,"(54.62959, -5.90733)",8,4,54.62959,-5.90733,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2656,"(53.87599, -1.89734)",8,3,53.87599,-1.89734,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2657,"(53.00733, -2.16454)",8,3,53.00733,-2.16454,11,0.004964324558513591,0.0023443360840210052,0.008545821627338083
2658,"(53.59214, -1.30664)",8,4,53.59214,-1.30664,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
2659,"(52.56231, -2.06472)",8,1,52.56231,-2.06472,9,0.004061720093329301,0.0007814453613403351,0.008545821627338083
2660,"(56.19039, 14.74404)",8,12,56.19039,14.74404,20,0.009026044651842893,0.009377344336084021,0.008545821627338083
2661,"(53.57205, -0.08524)",8,4,53.57205,-0.08524,12,0.005415626791105735,0.0031257814453613405,0.008545821627338083
